Year	Period	Rainfall
1937	15	103
1937	16	0
1937	17	1
1937	18	0
1937	19	0
1937	20	65
1937	21	4
1937	22	47
1937	23	145
1937	24	69
1937	25	63
1937	26	99
1937	27	3
1937	28	125
1937	29	14
1937	30	0
1937	31	30
1937	32	5
1937	33	21
1937	34	70
1937	35	67
1937	36	42
1937	37	2
1937	38	132
1937	39	130
1937	40	33
1937	41	74
1937	42	0
1937	43	51
1937	44	141
1937	45	2
1937	46	25
1937	47	14
1937	48	13
1937	49	6
1937	50	21
1937	51	0
1937	52	2
1937	53	12
1937	54	3
1937	55	0
1937	56	212
1937	57	5
1937	58	113
1937	59	4
1937	60	10
1937	61	4
1938	1	21
1938	2	0
1938	3	22
1938	4	0
1938	5	18
1938	6	61
1938	7	8
1938	8	12
1938	9	96
1938	10	68
1938	11	8
1938	12	3
1938	13	0
1938	14	0
1938	15	2
1938	16	3
1938	17	0
1938	18	393
1938	19	10
1938	20	175
1938	21	18
1938	22	7
1938	23	33
1938	24	0
1938	25	32
1938	26	81
1938	27	31
1938	28	59
1938	29	7
1938	30	46
1938	31	38
1938	32	0
1938	33	11
1938	34	69
1938	35	63
1938	36	39
1938	37	70
1938	38	25
1938	39	2
1938	40	138
1938	41	23
1938	42	35
1938	43	10
1938	44	18
1938	45	2
1938	46	0
1938	47	10
1938	48	0
1938	49	0
1938	50	15
1938	51	45
1938	52	13
1938	53	9
1938	54	0
1938	55	0
1938	56	28
1938	57	0
1938	58	13
1938	59	0
1938	60	6
1938	61	30
1939	1	25
1939	2	0
1939	3	105
1939	4	0
1939	5	0
1939	6	3
1939	7	0
1939	8	63
1939	9	7
1939	10	115
1939	11	0
1939	12	112
1939	13	0
1939	14	1
1939	15	2
1939	16	32
1939	17	4
1939	18	32
1939	19	56
1939	20	91
1939	21	0
1939	22	3
1939	23	153
1939	24	35
1939	25	0
1939	26	203
1939	27	10
1939	28	2
1939	29	39
1939	30	151
1939	31	28
1939	32	38
1939	33	21
1939	34	62
1939	35	11
1939	36	40
1939	37	69
1939	38	16
1939	39	66
1939	40	89
1939	41	81
1939	42	20
1939	43	52
1939	44	5
1939	45	3
1939	46	1
1939	47	49
1939	48	34
1939	49	5
1939	50	0
1939	51	96
1939	52	194
1939	53	0
1939	54	48
1939	55	0
1939	56	29
1939	57	17
1939	58	5
1939	59	0
1939	60	3
1939	61	3
1940	1	96
1940	2	0
1940	3	0
1940	4	4
1940	5	20
1940	6	0
1940	7	0
1940	8	7
1940	9	11
1940	10	20
1940	11	0
1940	12	0
1940	13	0
1940	14	32
1940	15	0
1940	16	29
1940	17	56
1940	18	60
1940	19	0
1940	20	121
1940	21	98
1940	22	9
1940	23	23
1940	24	9
1940	25	5
1940	26	20
1940	27	22
1940	28	6
1940	29	30
1940	30	3
1940	31	18
1940	32	116
1940	33	74
1940	34	24
1940	35	34
1940	36	62
1940	37	34
1940	38	31
1940	39	1
1940	40	45
1940	41	37
1940	42	0
1940	43	56
1940	44	16
1940	45	26
1940	46	32
1940	47	11
1940	48	2
1940	49	6
1940	50	30
1940	51	2
1940	52	25
1940	53	95
1940	54	0
1940	55	55
1940	56	0
1940	57	3
1940	58	2
1940	59	83
1940	60	10
1940	61	5
1941	1	0
1941	2	0
1941	3	8
1941	4	112
1941	5	211
1941	6	71
1941	7	0
1941	8	0
1941	9	1
1941	10	5
1941	11	125
1941	12	0
1941	13	28
1941	14	15
1941	15	15
1941	16	51
1941	17	0
1941	18	26
1941	19	21
1941	20	3
1941	21	0
1941	22	12
1941	23	10
1941	24	54
1941	25	2
1941	26	37
1941	27	64
1941	28	0
1941	29	56
1941	30	2
1941	31	69
1941	32	38
1941	33	190
1941	34	75
1941	35	49
1941	36	2
1941	37	28
1941	38	5
1941	39	101
1941	40	9
1941	41	22
1941	42	180
1941	43	90
1941	44	4
1941	45	65
1941	46	118
1941	47	27
1941	48	0
1941	49	7
1941	50	61
1941	51	30
1941	52	6
1941	53	4
1941	54	84
1941	55	0
1941	56	6
1941	57	29
1941	58	0
1941	59	27
1941	60	0
1941	61	1
1942	1	0
1942	2	0
1942	3	0
1942	4	97
1942	5	64
1942	6	0
1942	7	15
1942	8	0
1942	9	1
1942	10	5
1942	11	2
1942	12	0
1942	13	1
1942	14	0
1942	15	28
1942	16	33
1942	17	0
1942	18	0
1942	19	6
1942	20	147
1942	21	230
1942	22	37
1942	23	82
1942	24	14
1942	25	88
1942	26	48
1942	27	68
1942	28	140
1942	29	81
1942	30	135
1942	31	87
1942	32	39
1942	33	0
1942	34	88
1942	35	33
1942	36	0
1942	37	68
1942	38	102
1942	39	8
1942	40	33
1942	41	166
1942	42	39
1942	43	150
1942	44	59
1942	45	53
1942	46	2
1942	47	54
1942	48	0
1942	49	21
1942	50	0
1942	51	39
1942	52	68
1942	53	0
1942	54	3
1942	55	43
1942	56	15
1942	57	35
1942	58	0
1942	59	4
1942	60	10
1942	61	3
1943	1	0
1943	2	33
1943	3	32
1943	4	19
1943	5	0
1943	6	0
1943	7	22
1943	8	233
1943	9	63
1943	10	1
1943	11	5
1943	12	1
1943	13	0
1943	14	0
1943	15	2
1943	16	9
1943	17	72
1943	18	53
1943	19	109
1943	20	14
1943	21	24
1943	22	17
1943	23	17
1943	24	0
1943	25	0
1943	26	67
1943	27	23
1943	28	31
1943	29	83
1943	30	43
1943	31	29
1943	32	16
1943	33	25
1943	34	23
1943	35	108
1943	36	67
1943	37	53
1943	38	3
1943	39	8
1943	40	49
1943	41	6
1943	42	0
1943	43	17
1943	44	45
1943	45	81
1943	46	42
1943	47	44
1943	48	2
1943	49	52
1943	50	11
1943	51	11
1943	52	32
1943	53	0
1943	54	0
1943	55	0
1943	56	8
1943	57	0
1943	58	4
1943	59	65
1943	60	0
1943	61	0
1944	1	13
1944	2	5
1944	3	0
1944	4	0
1944	5	0
1944	6	0
1944	7	61
1944	8	8
1944	9	0
1944	10	9
1944	11	8
1944	12	55
1944	13	0
1944	14	0
1944	15	0
1944	16	36
1944	17	106
1944	18	12
1944	19	11
1944	20	26
1944	21	204
1944	22	121
1944	23	27
1944	24	37
1944	25	24
1944	26	0
1944	27	18
1944	28	34
1944	29	14
1944	30	0
1944	31	65
1944	32	96
1944	33	3
1944	34	38
1944	35	2
1944	36	33
1944	37	4
1944	38	10
1944	39	13
1944	40	1
1944	41	4
1944	42	3
1944	43	26
1944	44	15
1944	45	15
1944	46	77
1944	47	40
1944	48	0
1944	49	17
1944	50	40
1944	51	26
1944	52	85
1944	53	32
1944	54	1
1944	55	25
1944	56	0
1944	57	14
1944	58	64
1944	59	23
1944	60	112
1944	61	0
1945	1	0
1945	2	53
1945	3	0
1945	4	0
1945	5	0
1945	6	71
1945	7	0
1945	8	16
1945	9	48
1945	10	1
1945	11	0
1945	12	0
1945	13	0
1945	14	6
1945	15	17
1945	16	0
1945	17	0
1945	18	0
1945	19	0
1945	20	0
1945	21	19
1945	22	107
1945	23	45
1945	24	7
1945	25	0
1945	26	19
1945	27	0
1945	28	2
1945	29	121
1945	30	29
1945	31	21
1945	32	9
1945	33	12
1945	34	18
1945	35	4
1945	36	61
1945	37	37
1945	38	59
1945	39	49
1945	40	104
1945	41	19
1945	42	30
1945	43	0
1945	44	127
1945	45	58
1945	46	9
1945	47	11
1945	48	2
1945	49	4
1945	50	135
1945	51	84
1945	52	6
1945	53	22
1945	54	204
1945	55	4
1945	56	6
1945	57	7
1945	58	0
1945	59	102
1945	60	0
1945	61	20
1946	1	6
1946	2	0
1946	3	118
1946	4	29
1946	5	4
1946	6	14
1946	7	3
1946	8	8
1946	9	274
1946	10	2
1946	11	7
1946	12	39
1946	13	127
1946	14	0
1946	15	4
1946	16	1
1946	17	4
1946	18	8
1946	19	88
1946	20	38
1946	21	5
1946	22	0
1946	23	168
1946	24	0
1946	25	36
1946	26	73
1946	27	106
1946	28	29
1946	29	11
1946	30	2
1946	31	36
1946	32	13
1946	33	84
1946	34	79
1946	35	98
1946	36	36
1946	37	0
1946	38	88
1946	39	30
1946	40	32
1946	41	3
1946	42	4
1946	43	66
1946	44	20
1946	45	39
1946	46	4
1946	47	1
1946	48	51
1946	49	9
1946	50	47
1946	51	0
1946	52	7
1946	53	40
1946	54	28
1946	55	1
1946	56	49
1946	57	45
1946	58	3
1946	59	5
1946	60	110
1946	61	27
1947	1	6
1947	2	6
1947	3	0
1947	4	2
1947	5	7
1947	6	2
1947	7	66
1947	8	6
1947	9	3
1947	10	13
1947	11	2
1947	12	44
1947	13	9
1947	14	0
1947	15	168
1947	16	15
1947	17	68
1947	18	0
1947	19	51
1947	20	37
1947	21	0
1947	22	18
1947	23	1
1947	24	20
1947	25	73
1947	26	12
1947	27	57
1947	28	4
1947	29	24
1947	30	93
1947	31	57
1947	32	74
1947	33	81
1947	34	27
1947	35	60
1947	36	26
1947	37	8
1947	38	121
1947	39	51
1947	40	96
1947	41	116
1947	42	10
1947	43	34
1947	44	22
1947	45	4
1947	46	110
1947	47	37
1947	48	15
1947	49	108
1947	50	26
1947	51	3
1947	52	82
1947	53	6
1947	54	2
1947	55	2
1947	56	35
1947	57	4
1947	58	19
1947	59	31
1947	60	115
1947	61	0
1948	1	13
1948	2	1
1948	3	0
1948	4	0
1948	5	0
1948	6	1
1948	7	0
1948	8	0
1948	9	5
1948	10	16
1948	11	26
1948	12	1
1948	13	0
1948	14	0
1948	15	0
1948	16	0
1948	17	239
1948	18	129
1948	19	94
1948	20	4
1948	21	125
1948	22	36
1948	23	72
1948	24	1
1948	25	62
1948	26	22
1948	27	83
1948	28	0
1948	29	63
1948	30	26
1948	31	10
1948	32	22
1948	33	2
1948	34	33
1948	35	59
1948	36	31
1948	37	0
1948	38	18
1948	39	79
1948	40	113
1948	41	51
1948	42	24
1948	43	0
1948	44	0
1948	45	9
1948	46	11
1948	47	1
1948	48	205
1948	49	12
1948	50	0
1948	51	214
1948	52	79
1948	53	34
1948	54	5
1948	55	0
1948	56	0
1948	57	0
1948	58	0
1948	59	62
1948	60	30
1948	61	17
1949	1	4
1949	2	0
1949	3	15
1949	4	0
1949	5	0
1949	6	5
1949	7	5
1949	8	4
1949	9	110
1949	10	131
1949	11	0
1949	12	0
1949	13	0
1949	14	0
1949	15	5
1949	16	1
1949	17	10
1949	18	0
1949	19	11
1949	20	0
1949	21	79
1949	22	4
1949	23	74
1949	24	45
1949	25	3
1949	26	43
1949	27	11
1949	28	1
1949	29	59
1949	30	8
1949	31	2
1949	32	1
1949	33	32
1949	34	95
1949	35	25
1949	36	80
1949	37	41
1949	38	13
1949	39	50
1949	40	37
1949	41	37
1949	42	14
1949	43	11
1949	44	1
1949	45	19
1949	46	3
1949	47	167
1949	48	244
1949	49	20
1949	50	15
1949	51	96
1949	52	53
1949	53	30
1949	54	16
1949	55	71
1949	56	2
1949	57	0
1949	58	1
1949	59	5
1949	60	0
1949	61	14
1950	1	0
1950	2	4
1950	3	0
1950	4	0
1950	5	0
1950	6	86
1950	7	0
1950	8	0
1950	9	1
1950	10	1
1950	11	1
1950	12	0
1950	13	0
1950	14	0
1950	15	23
1950	16	0
1950	17	12
1950	18	0
1950	19	0
1950	20	0
1950	21	1
1950	22	1
1950	23	50
1950	24	0
1950	25	146
1950	26	307
1950	27	16
1950	28	0
1950	29	0
1950	30	95
1950	31	38
1950	32	36
1950	33	0
1950	34	18
1950	35	12
1950	36	28
1950	37	70
1950	38	4
1950	39	63
1950	40	1
1950	41	72
1950	42	0
1950	43	4
1950	44	75
1950	45	21
1950	46	22
1950	47	77
1950	48	41
1950	49	39
1950	50	83
1950	51	5
1950	52	62
1950	53	2
1950	54	11
1950	55	0
1950	56	22
1950	57	0
1950	58	3
1950	59	4
1950	60	42
1950	61	7
1951	1	39
1951	2	42
1951	3	0
1951	4	0
1951	5	0
1951	6	0
1951	7	0
1951	8	0
1951	9	35
1951	10	0
1951	11	13
1951	12	1
1951	13	0
1951	14	0
1951	15	0
1951	16	45
1951	17	37
1951	18	72
1951	19	61
1951	20	22
1951	21	3
1951	22	102
1951	23	190
1951	24	37
1951	25	114
1951	26	1
1951	27	95
1951	28	107
1951	29	15
1951	30	61
1951	31	18
1951	32	177
1951	33	149
1951	34	112
1951	35	19
1951	36	52
1951	37	109
1951	38	25
1951	39	32
1951	40	75
1951	41	14
1951	42	3
1951	43	0
1951	44	1
1951	45	7
1951	46	16
1951	47	0
1951	48	126
1951	49	24
1951	50	201
1951	51	0
1951	52	25
1951	53	20
1951	54	2
1951	55	1
1951	56	6
1951	57	0
1951	58	105
1951	59	51
1951	60	39
1951	61	44
1952	1	12
1952	2	0
1952	3	0
1952	4	32
1952	5	93
1952	6	0
1952	7	17
1952	8	7
1952	9	0
1952	10	0
1952	11	0
1952	12	4
1952	13	3
1952	14	0
1952	15	0
1952	16	0
1952	17	14
1952	18	101
1952	19	31
1952	20	117
1952	21	2
1952	22	57
1952	23	98
1952	24	139
1952	25	75
1952	26	127
1952	27	17
1952	28	50
1952	29	34
1952	30	37
1952	31	31
1952	32	8
1952	33	65
1952	34	11
1952	35	0
1952	36	14
1952	37	41
1952	38	26
1952	39	16
1952	40	65
1952	41	1
1952	42	6
1952	43	10
1952	44	51
1952	45	8
1952	46	42
1952	47	1
1952	48	22
1952	49	59
1952	50	3
1952	51	67
1952	52	18
1952	53	35
1952	54	96
1952	55	21
1952	56	161
1952	57	40
1952	58	10
1952	59	0
1952	60	0
1952	61	5
1953	1	38
1953	2	0
1953	3	0
1953	4	0
1953	5	59
1953	6	0
1953	7	29
1953	8	0
1953	9	0
1953	10	0
1953	11	0
1953	12	0
1953	13	3
1953	14	15
1953	15	0
1953	16	49
1953	17	0
1953	18	0
1953	19	39
1953	20	37
1953	21	0
1953	22	0
1953	23	18
1953	24	90
1953	25	2
1953	26	3
1953	27	69
1953	28	146
1953	29	101
1953	30	64
1953	31	20
1953	32	146
1953	33	102
1953	34	35
1953	35	26
1953	36	4
1953	37	65
1953	38	85
1953	39	60
1953	40	8
1953	41	51
1953	42	69
1953	43	10
1953	44	56
1953	45	1
1953	46	4
1953	47	80
1953	48	0
1953	49	40
1953	50	23
1953	51	4
1953	52	93
1953	53	10
1953	54	20
1953	55	6
1953	56	22
1953	57	133
1953	58	36
1953	59	0
1953	60	11
1953	61	19
1954	1	0
1954	2	0
1954	3	0
1954	4	0
1954	5	70
1954	6	0
1954	7	0
1954	8	0
1954	9	0
1954	10	0
1954	11	0
1954	12	0
1954	13	13
1954	14	34
1954	15	0
1954	16	0
1954	17	33
1954	18	245
1954	19	0
1954	20	174
1954	21	22
1954	22	7
1954	23	3
1954	24	36
1954	25	2
1954	26	78
1954	27	74
1954	28	37
1954	29	8
1954	30	1
1954	31	78
1954	32	56
1954	33	31
1954	34	24
1954	35	43
1954	36	6
1954	37	61
1954	38	35
1954	39	2
1954	40	26
1954	41	46
1954	42	15
1954	43	6
1954	44	29
1954	45	1
1954	46	0
1954	47	54
1954	48	0
1954	49	23
1954	50	79
1954	51	7
1954	52	18
1954	53	19
1954	54	4
1954	55	24
1954	56	0
1954	57	24
1954	58	126
1954	59	0
1954	60	0
1954	61	0
1955	1	3
1955	2	0
1955	3	0
1955	4	0
1955	5	0
1955	6	16
1955	7	176
1955	8	58
1955	9	0
1955	10	0
1955	11	4
1955	12	0
1955	13	0
1955	14	8
1955	15	0
1955	16	5
1955	17	0
1955	18	119
1955	19	13
1955	20	18
1955	21	47
1955	22	38
1955	23	118
1955	24	27
1955	25	147
1955	26	177
1955	27	4
1955	28	165
1955	29	133
1955	30	72
1955	31	3
1955	32	18
1955	33	89
1955	34	2
1955	35	49
1955	36	31
1955	37	77
1955	38	63
1955	39	34
1955	40	106
1955	41	68
1955	42	11
1955	43	0
1955	44	12
1955	45	55
1955	46	124
1955	47	22
1955	48	16
1955	49	12
1955	50	3
1955	51	75
1955	52	35
1955	53	65
1955	54	38
1955	55	28
1955	56	16
1955	57	44
1955	58	1
1955	59	1
1955	60	0
1955	61	12
1956	1	22
1956	2	0
1956	3	13
1956	4	115
1956	5	0
1956	6	0
1956	7	19
1956	8	0
1956	9	0
1956	10	0
1956	11	107
1956	12	2
1956	13	0
1956	14	15
1956	15	0
1956	16	19
1956	17	118
1956	18	156
1956	19	85
1956	20	81
1956	21	0
1956	22	5
1956	23	149
1956	24	98
1956	25	116
1956	26	76
1956	27	105
1956	28	52
1956	29	71
1956	30	187
1956	31	122
1956	32	93
1956	33	42
1956	34	46
1956	35	49
1956	36	36
1956	37	9
1956	38	69
1956	39	30
1956	40	64
1956	41	59
1956	42	48
1956	43	76
1956	44	25
1956	45	56
1956	46	15
1956	47	6
1956	48	22
1956	49	76
1956	50	5
1956	51	42
1956	52	20
1956	53	8
1956	54	24
1956	55	9
1956	56	0
1956	57	10
1956	58	19
1956	59	22
1956	60	0
1956	61	13
1957	1	0
1957	2	0
1957	3	0
1957	4	0
1957	5	0
1957	6	0
1957	7	2
1957	8	0
1957	9	0
1957	10	0
1957	11	0
1957	12	19
1957	13	57
1957	14	0
1957	15	0
1957	16	1
1957	17	37
1957	18	5
1957	19	30
1957	20	10
1957	21	114
1957	22	0
1957	23	13
1957	24	56
1957	25	0
1957	26	1
1957	27	0
1957	28	0
1957	29	237
1957	30	5
1957	31	35
1957	32	118
1957	33	37
1957	34	162
1957	35	0
1957	36	86
1957	37	71
1957	38	10
1957	39	25
1957	40	10
1957	41	13
1957	42	65
1957	43	13
1957	44	63
1957	45	6
1957	46	24
1957	47	20
1957	48	19
1957	49	3
1957	50	133
1957	51	6
1957	52	43
1957	53	8
1957	54	71
1957	55	6
1957	56	5
1957	57	2
1957	58	1
1957	59	0
1957	60	21
1957	61	12
1958	1	0
1958	2	0
1958	3	0
1958	4	2
1958	5	20
1958	6	7
1958	7	0
1958	8	0
1958	9	17
1958	10	0
1958	11	0
1958	12	28
1958	13	0
1958	14	2
1958	15	73
1958	16	0
1958	17	3
1958	18	60
1958	19	0
1958	20	0
1958	21	33
1958	22	14
1958	23	133
1958	24	28
1958	25	158
1958	26	0
1958	27	13
1958	28	1
1958	29	2
1958	30	4
1958	31	4
1958	32	26
1958	33	120
1958	34	100
1958	35	42
1958	36	31
1958	37	84
1958	38	86
1958	39	29
1958	40	30
1958	41	8
1958	42	62
1958	43	134
1958	44	71
1958	45	21
1958	46	11
1958	47	66
1958	48	87
1958	49	52
1958	50	37
1958	51	0
1958	52	9
1958	53	10
1958	54	4
1958	55	3
1958	56	7
1958	57	0
1958	58	14
1958	59	6
1958	60	5
1958	61	0
1959	1	2
1959	2	0
1959	3	0
1959	4	0
1959	5	27
1959	6	0
1959	7	6
1959	8	76
1959	9	0
1959	10	1
1959	11	4
1959	12	2
1959	13	0
1959	14	0
1959	15	14
1959	16	87
1959	17	0
1959	18	19
1959	19	0
1959	20	2
1959	21	3
1959	22	0
1959	23	0
1959	24	12
1959	25	0
1959	26	3
1959	27	18
1959	28	7
1959	29	2
1959	30	6
1959	31	2
1959	32	0
1959	33	12
1959	34	22
1959	35	108
1959	36	75
1959	37	45
1959	38	69
1959	39	0
1959	40	1
1959	41	0
1959	42	0
1959	43	16
1959	44	77
1959	45	1
1959	46	42
1959	47	30
1959	48	0
1959	49	1
1959	50	12
1959	51	37
1959	52	5
1959	53	2
1959	54	0
1959	55	13
1959	56	71
1959	57	34
1959	58	24
1959	59	5
1959	60	60
1959	61	77
1960	1	0
1960	2	0
1960	3	38
1960	4	0
1960	5	0
1960	6	103
1960	7	1
1960	8	84
1960	9	0
1960	10	0
1960	11	43
1960	12	25
1960	13	0
1960	14	16
1960	15	0
1960	16	14
1960	17	6
1960	18	21
1960	19	60
1960	20	118
1960	21	67
1960	22	58
1960	23	190
1960	24	0
1960	25	97
1960	26	76
1960	27	35
1960	28	111
1960	29	1
1960	30	2
1960	31	20
1960	32	33
1960	33	24
1960	34	58
1960	35	3
1960	36	26
1960	37	15
1960	38	102
1960	39	3
1960	40	4
1960	41	15
1960	42	162
1960	43	99
1960	44	44
1960	45	55
1960	46	3
1960	47	29
1960	48	3
1960	49	44
1960	50	0
1960	51	9
1960	52	5
1960	53	347
1960	54	16
1960	55	11
1960	56	0
1960	57	0
1960	58	0
1960	59	4
1960	60	0
1960	61	7
1961	1	15
1961	2	7
1961	3	0
1961	4	0
1961	5	4
1961	6	0
1961	7	28
1961	8	0
1961	9	1
1961	10	2
1961	11	0
1961	12	0
1961	13	0
1961	14	21
1961	15	7
1961	16	83
1961	17	137
1961	18	174
1961	19	51
1961	20	35
1961	21	53
1961	22	18
1961	23	41
1961	24	0
1961	25	16
1961	26	33
1961	27	29
1961	28	12
1961	29	49
1961	30	133
1961	31	57
1961	32	80
1961	33	26
1961	34	1
1961	35	31
1961	36	21
1961	37	15
1961	38	10
1961	39	67
1961	40	14
1961	41	59
1961	42	13
1961	43	22
1961	44	34
1961	45	0
1961	46	2
1961	47	0
1961	48	20
1961	49	8
1961	50	5
1961	51	16
1961	52	6
1961	53	5
1961	54	11
1961	55	0
1961	56	3
1961	57	1
1961	58	6
1961	59	15
1961	60	0
1961	61	0
1962	1	0
1962	2	5
1962	3	42
1962	4	8
1962	5	1
1962	6	0
1962	7	0
1962	8	4
1962	9	84
1962	10	0
1962	11	4
1962	12	0
1962	13	13
1962	14	3
1962	15	72
1962	16	0
1962	17	0
1962	18	1
1962	19	0
1962	20	8
1962	21	62
1962	22	13
1962	23	64
1962	24	127
1962	25	106
1962	26	90
1962	27	47
1962	28	13
1962	29	25
1962	30	19
1962	31	42
1962	32	0
1962	33	0
1962	34	29
1962	35	73
1962	36	103
1962	37	26
1962	38	9
1962	39	42
1962	40	47
1962	41	19
1962	42	14
1962	43	8
1962	44	7
1962	45	1
1962	46	37
1962	47	75
1962	48	44
1962	49	94
1962	50	36
1962	51	1
1962	52	24
1962	53	4
1962	54	0
1962	55	25
1962	56	0
1962	57	19
1962	58	6
1962	59	0
1962	60	2
1962	61	198
1963	1	13
1963	2	4
1963	3	273
1963	4	1
1963	5	23
1963	6	1
1963	7	7
1963	8	2
1963	9	0
1963	10	0
1963	11	0
1963	12	0
1963	13	0
1963	14	0
1963	15	3
1963	16	0
1963	17	0
1963	18	0
1963	19	0
1963	20	181
1963	21	6
1963	22	0
1963	23	237
1963	24	39
1963	25	218
1963	26	125
1963	27	131
1963	28	80
1963	29	71
1963	30	1
1963	31	59
1963	32	78
1963	33	95
1963	34	52
1963	35	87
1963	36	61
1963	37	32
1963	38	49
1963	39	16
1963	40	141
1963	41	6
1963	42	33
1963	43	68
1963	44	19
1963	45	5
1963	46	18
1963	47	0
1963	48	0
1963	49	0
1963	50	10
1963	51	175
1963	52	11
1963	53	7
1963	54	0
1963	55	0
1963	56	6
1963	57	5
1963	58	1
1963	59	0
1963	60	1
1963	61	4
1964	1	0
1964	2	27
1964	3	7
1964	4	0
1964	5	0
1964	6	7
1964	7	22
1964	8	0
1964	9	0
1964	10	4
1964	11	3
1964	12	0
1964	13	0
1964	14	6
1964	15	0
1964	16	0
1964	17	88
1964	18	3
1964	19	129
1964	20	12
1964	21	95
1964	22	5
1964	23	6
1964	24	0
1964	25	92
1964	26	30
1964	27	0
1964	28	5
1964	29	71
1964	30	18
1964	31	79
1964	32	12
1964	33	180
1964	34	76
1964	35	60
1964	36	36
1964	37	35
1964	38	44
1964	39	4
1964	40	37
1964	41	29
1964	42	69
1964	43	24
1964	44	45
1964	45	17
1964	46	131
1964	47	93
1964	48	81
1964	49	2
1964	50	10
1964	51	13
1964	52	123
1964	53	0
1964	54	265
1964	55	16
1964	56	23
1964	57	1
1964	58	2
1964	59	2
1964	60	53
1964	61	0
1965	1	0
1965	2	0
1965	3	0
1965	4	6
1965	5	3
1965	6	0
1965	7	0
1965	8	0
1965	9	0
1965	10	0
1965	11	8
1965	12	23
1965	13	6
1965	14	0
1965	15	0
1965	16	24
1965	17	0
1965	18	38
1965	19	43
1965	20	0
1965	21	0
1965	22	71
1965	23	106
1965	24	51
1965	25	23
1965	26	65
1965	27	1
1965	28	0
1965	29	90
1965	30	1
1965	31	39
1965	32	0
1965	33	106
1965	34	21
1965	35	34
1965	36	19
1965	37	18
1965	38	76
1965	39	80
1965	40	23
1965	41	4
1965	42	59
1965	43	4
1965	44	41
1965	45	1
1965	46	11
1965	47	2
1965	48	13
1965	49	0
1965	50	0
1965	51	0
1965	52	11
1965	53	42
1965	54	0
1965	55	44
1965	56	5
1965	57	94
1965	58	13
1965	59	1
1965	60	11
1965	61	5
1966	1	0
1966	2	0
1966	3	9
1966	4	2
1966	5	3
1966	6	0
1966	7	0
1966	8	54
1966	9	0
1966	10	0
1966	11	0
1966	12	0
1966	13	52
1966	14	51
1966	15	0
1966	16	0
1966	17	2
1966	18	5
1966	19	13
1966	20	6
1966	21	138
1966	22	46
1966	23	0
1966	24	29
1966	25	6
1966	26	98
1966	27	0
1966	28	99
1966	29	76
1966	30	24
1966	31	53
1966	32	22
1966	33	54
1966	34	59
1966	35	167
1966	36	9
1966	37	11
1966	38	57
1966	39	27
1966	40	41
1966	41	19
1966	42	2
1966	43	32
1966	44	84
1966	45	60
1966	46	68
1966	47	30
1966	48	19
1966	49	6
1966	50	1
1966	51	70
1966	52	10
1966	53	36
1966	54	0
1966	55	0
1966	56	53
1966	57	200
1966	58	4
1966	59	28
1966	60	1
1966	61	13
1967	1	0
1967	2	0
1967	3	62
1967	4	0
1967	5	2
1967	6	0
1967	7	0
1967	8	11
1967	9	0
1967	10	132
1967	11	7
1967	12	0
1967	13	1
1967	14	3
1967	15	1
1967	16	25
1967	17	0
1967	18	13
1967	19	0
1967	20	2
1967	21	0
1967	22	24
1967	23	14
1967	24	29
1967	25	0
1967	26	57
1967	27	1
1967	28	2
1967	29	0
1967	30	0
1967	31	51
1967	32	4
1967	33	14
1967	34	78
1967	35	9
1967	36	65
1967	37	29
1967	38	88
1967	39	59
1967	40	31
1967	41	9
1967	42	29
1967	43	12
1967	44	40
1967	45	0
1967	46	16
1967	47	31
1967	48	12
1967	49	0
1967	50	0
1967	51	0
1967	52	0
1967	53	0
1967	54	3
1967	55	2
1967	56	0
1967	57	0
1967	58	19
1967	59	17
1967	60	0
1967	61	7
1968	1	7
1968	2	0
1968	3	18
1968	4	111
1968	5	0
1968	6	0
1968	7	0
1968	8	0
1968	9	154
1968	10	21
1968	11	3
1968	12	2
1968	13	42
1968	14	36
1968	15	101
1968	16	0
1968	17	0
1968	18	2
1968	19	73
1968	20	77
1968	21	172
1968	22	5
1968	23	4
1968	24	101
1968	25	161
1968	26	34
1968	27	94
1968	28	46
1968	29	76
1968	30	0
1968	31	59
1968	32	23
1968	33	11
1968	34	53
1968	35	36
1968	36	41
1968	37	82
1968	38	74
1968	39	62
1968	40	53
1968	41	14
1968	42	5
1968	43	6
1968	44	3
1968	45	36
1968	46	88
1968	47	146
1968	48	2
1968	49	15
1968	50	56
1968	51	0
1968	52	135
1968	53	6
1968	54	22
1968	55	32
1968	56	3
1968	57	45
1968	58	0
1968	59	0
1968	60	124
1968	61	0
1969	1	0
1969	2	0
1969	3	16
1969	4	0
1969	5	15
1969	6	0
1969	7	334
1969	8	1
1969	9	60
1969	10	0
1969	11	0
1969	12	6
1969	13	33
1969	14	15
1969	15	7
1969	16	1
1969	17	5
1969	18	66
1969	19	55
1969	20	0
1969	21	7
1969	22	10
1969	23	54
1969	24	86
1969	25	108
1969	26	108
1969	27	83
1969	28	0
1969	29	25
1969	30	49
1969	31	53
1969	32	47
1969	33	70
1969	34	101
1969	35	12
1969	36	67
1969	37	38
1969	38	15
1969	39	0
1969	40	27
1969	41	61
1969	42	77
1969	43	98
1969	44	7
1969	45	32
1969	46	0
1969	47	0
1969	48	0
1969	49	0
1969	50	0
1969	51	4
1969	52	73
1969	53	0
1969	54	4
1969	55	0
1969	56	81
1969	57	39
1969	58	5
1969	59	0
1969	60	13
